timestamp,value
1613173783.346, 572571648
1613173803.346, 572702720
1613173823.346, 572518400
1613173843.346, 572456960
1613173863.346, 572428288
1613173883.346, 572493824
1613173903.346, 572747776
1613173923.346, 572882944
1613173943.346, 572751872
1613173963.346, 572788736
1613173983.346, 572723200
1613174003.346, 572858368
1613174023.346, 572796928
1613174043.346, 572350464
1613174063.346, 572452864
1613174083.346, 572354560
1613174103.346, 572485632
1613174123.346, 572522496
1613174143.346, 572489728
1613174163.346, 572542976
1613174183.346, 572518400
1613174203.346, 572588032
1613174223.346, 572555264
1613174243.346, 572665856
1613174263.346, 572502016
1613174283.346, 572506112
1613174303.346, 572420096
1613174323.346, 572391424
1613174343.346, 572563456
1613174363.346, 572436480
1613174383.346, 572403712
1613174403.346, 572534784
1613174423.346, 572440576
1613174443.346, 572616704
1613174463.346, 572538880
1613174483.346, 572620800
1613174503.346, 573087744
1613174523.346, 572837888
1613174543.346, 572932096
1613174563.346, 572903424
1613174583.346, 572710912
1613174603.346, 572813312
1613174623.346, 572747776
1613174643.346, 572719104
1613174663.346, 572792832
1613174683.346, 572760064
1613174703.346, 572858368
1613174723.346, 572768256
1613174743.346, 572735488
1613174763.346, 572866560
1613174783.346, 572715008
1613174803.346, 572846080
1613174823.346, 572784640
1613174843.346, 572854272
1613174863.346, 572788736
1613174883.346, 572723200
1613174903.346, 572796928
1613174923.346, 572731392
1613174943.346, 572870656
1613174963.346, 572751872
1613174983.346, 572895232
1613175003.346, 572829696
1613175023.346, 572936192
1613175043.346, 572907520
1613175063.346, 572841984
1613175083.346, 572915712
1613175103.346, 572854272
1613175123.346, 572829696
1613175143.346, 572964864
1613175163.346, 572936192
1613175183.346, 572751872
1613175203.346, 572887040
1613175223.346, 572534784
1613175243.346, 572473344
1613175263.346, 572547072
1613175283.346, 572624896
1613175303.346, 572530688
1613175323.346, 572633088
1613175343.346, 572534784
1613175363.346, 572473344
1613175383.346, 572547072
1613175403.346, 572489728
1613175423.346, 572624896
1613175443.346, 572502016
1613175463.346, 572641280
1613175483.346, 572575744
1613175503.346, 572583936
1613175523.346, 572530688
1613175543.346, 572661760
1613175563.346, 572534784
1613175583.346, 572669952
1613175603.346, 572604416
1613175623.346, 572674048
1613175643.346, 572645376
1613175663.346, 572579840
1613175683.346, 572633088
1613175703.346, 572567552
1613175723.346, 572989440
1613175743.346, 572866560
1613175763.346, 572964864
1613175783.346, 572801024
1613175803.346, 572887040
1613175823.346, 572788736
1613175843.346, 572755968
1613175863.346, 572796928
1613175883.346, 572731392
1613175903.346, 572899328
1613175923.346, 572776448
1613175943.346, 572907520
1613175963.346, 572858368
1613175983.346, 572923904
1613176003.346, 572862464
1613176023.346, 572796928
1613176043.346, 572866560
1613176063.346, 572772352
1613176083.346, 572772352
1613176103.346, 572841984
1613176123.346, 572973056
1613176143.346, 572907520
1613176163.346, 572878848
1613176183.346, 572850176
1613176203.346, 572444672
1613176223.346, 572489728
1613176243.346, 572489728
1613176263.346, 572424192
1613176283.346, 572497920
1613176303.346, 572633088
1613176323.346, 572854272
1613176343.346, 572604416
1613176363.346, 572735488
1613176383.346, 572641280
1613176403.346, 572710912
1613176423.346, 572649472
1613176443.346, 572592128
1613176463.346, 572792832
1613176483.346, 572928000
1613176503.346, 572829696
1613176523.346, 572731392
1613176543.346, 572870656
1613176563.346, 572805120
1613176583.346, 572936192
1613176603.346, 572497920
1613176623.346, 572436480
1613176643.346, 572506112
1613176663.346, 572440576
1613176683.346, 572571648
1613176703.346, 572416000
1613176723.346, 572383232
1613176743.346, 572514304
1613176763.346, 572559360
1613176783.346, 572526592
1613176803.346, 572530688
1613176823.346, 572473344
1613176843.346, 572440576
1613176863.346, 572575744
1613176883.346, 572420096
1613176903.346, 572551168
1613176923.346, 572772352
1613176943.346, 572858368
1613176963.346, 572792832
1613176983.346, 572801024
1613177003.346, 572735488
1613177023.346, 572809216
1613177043.346, 572776448
1613177063.346, 572854272
1613177083.346, 572792832
1613177103.346, 572923904
1613177123.346, 572801024
1613177143.346, 572866560
1613177163.346, 572882944
1613177183.346, 572981248
1613177203.346, 572882944
1613177223.346, 572760064
1613177243.346, 572674048
1613177263.346, 572809216
1613177283.346, 572743680
1613177303.346, 572690432
1613177323.346, 572825600
1613177343.346, 572731392
1613177363.346, 572813312
1613177383.346, 572747776
1613177403.346, 572891136
1613177423.346, 572698624
1613177443.346, 572862464
1613177463.346, 572805120
1613177483.346, 572874752
1613177503.346, 572825600
1613177523.346, 572923904
1613177543.346, 572583936
1613177563.346, 572530688
1613177583.346, 572665856
1613177603.346, 572506112
1613177623.346, 572612608
1613177643.346, 572596224
1613177663.346, 572637184
1613177683.346, 572575744
1613177703.346, 572706816
1613177723.346, 572751872
1613177743.346, 572653568
1613177763.346, 572559360
1613177783.346, 572637184
1613177803.346, 572768256
1613177823.346, 572669952
1613177843.346, 572743680
1613177863.346, 572776448
1613177883.346, 572710912
1613177903.346, 572715008
1613177923.346, 572719104
1613177943.346, 572579840
1613177963.346, 572551168
1613177983.346, 572518400
1613178003.346, 572526592
1613178023.346, 572592128
1613178043.346, 572567552
1613178063.346, 572706816
1613178083.346, 572542976
1613178103.346, 572715008
1613178123.346, 572870656
1613178143.346, 572788736
1613178163.346, 572723200
1613178183.346, 572690432
1613178203.346, 572801024
1613178223.346, 572735488
1613178243.346, 572678144
1613178263.346, 572751872
1613178283.346, 572825600
1613178303.346, 572825600
1613178323.346, 572735488
1613178343.346, 572735488
1613178363.346, 572801024
1613178383.346, 572841984
1613178403.346, 572813312
1613178423.346, 572764160
1613178443.346, 572768256
1613178463.346, 572932096
1613178483.346, 572948480
1613178503.346, 572706816
1613178523.346, 572465152
1613178543.346, 572436480
1613178563.346, 572538880
1613178583.346, 572477440
1613178603.346, 572416000
1613178623.346, 572551168
1613178643.346, 572559360
1613178663.346, 572493824
1613178683.346, 572559360
1613178703.346, 572497920
1613178723.346, 572850176
1613178743.346, 572760064
1613178763.346, 572731392
1613178783.346, 572665856
1613178803.346, 572706816
1613178823.346, 572837888
1613178843.346, 572776448
1613178863.346, 572715008
1613178883.346, 572882944
1613178903.346, 572854272
1613178923.346, 572895232
1613178943.346, 572841984
1613178963.346, 572858368
1613178983.346, 572772352
1613179003.346, 572907520
1613179023.346, 571854848
1613179043.346, 572416000
1613179063.346, 571645952
1613179083.346, 571555840
1613179103.346, 571625472
1613179123.346, 571396096
1613179143.346, 571543552
1613179163.346, 571559936
1613179183.346, 572624896
1613179203.346, 572526592
1613179223.346, 572600320
1613179243.346, 572571648
1613179263.346, 572506112
1613179283.346, 572555264
1613179303.346, 572530688
1613179323.346, 571568128
1613179343.346, 571445248
1613179363.346, 571408384
1613179383.346, 571047936
1613179403.346, 570925056
1613179423.346, 571056128
1613179443.346, 572375040
1613179463.346, 572600320
1613179483.346, 572571648
1613179503.346, 572706816
1613179523.346, 572579840
1613179543.346, 572682240
1613179563.346, 572620800
1613179583.346, 572653568
1613179603.346, 572596224
1613179623.346, 572440576
1613179643.346, 572571648
1613179663.346, 572547072
1613179683.346, 572493824
1613179703.346, 572440576
1613179723.346, 572375040
1613179743.346, 572309504
1613179763.346, 572506112
1613179783.346, 572477440
1613179803.346, 572719104
1613179823.346, 572612608
1613179843.346, 572747776
1613179863.346, 572649472
1613179883.346, 572719104
1613179903.346, 572653568
1613179923.346, 572747776
1613179943.346, 572862464
1613179963.346, 572796928
1613179983.346, 572735488
1613180003.346, 572473344
1613180023.346, 572444672
1613180043.346, 572452864
1613180063.346, 572522496
1613180083.346, 572530688
1613180103.346, 572497920
1613180123.346, 572538880
1613180143.346, 572542976
1613180163.346, 572510208
1613180183.346, 572579840
1613180203.346, 572514304
1613180223.346, 572481536
1613180243.346, 572493824
1613180263.346, 572428288
1613180283.346, 572559360
1613180303.346, 572592128
1613180323.346, 572727296
1613180343.346, 572669952
1613180363.346, 572637184
1613180383.346, 572772352
1613180403.346, 572674048
1613180423.346, 572596224
1613180443.346, 572760064
1613180463.346, 572088320
1613180483.346, 572645376
1613180503.346, 572911616
1613180523.346, 573136896
1613180543.346, 572882944
1613180563.346, 573026304
1613180583.346, 572997632
1613180603.346, 573071360
1613180623.346, 573042688
1613180643.346, 572977152
1613180663.346, 573042688
1613180683.346, 572948480
1613180703.346, 573083648
1613180723.346, 572928000
1613180743.346, 573063168
1613180763.346, 572878848
1613180783.346, 572915712
1613180803.346, 572923904
1613180823.346, 572862464
1613180843.346, 572526592
1613180863.346, 572461056
1613180883.346, 572596224
1613180903.346, 572571648
1613180923.346, 572481536
1613180943.346, 572555264
1613180963.346, 572657664
1613180983.346, 572624896
1613181003.346, 572563456
1613181023.346, 572608512
1613181043.346, 572575744
1613181063.346, 572710912
1613181083.346, 572563456
1613181103.346, 572698624
1613181123.346, 572915712
1613181143.346, 572805120
1613181163.346, 572944384
1613181183.346, 572882944
1613181203.346, 572932096
1613181223.346, 572870656
1613181243.346, 573022208
1613181263.346, 572866560
1613181283.346, 573030400
1613181303.346, 572997632
1613181323.346, 572919808
1613181343.346, 572887040
1613181363.346, 573050880
1613181383.346, 572964864
1613181403.346, 572936192
1613181423.346, 573071360
1613181443.346, 572633088
1613181463.346, 572604416
1613181483.346, 572547072
1613181503.346, 572624896
1613181523.346, 572596224
1613181543.346, 572731392
1613181563.346, 572604416
1613181583.346, 572641280
1613181603.346, 572100608
1613181623.346, 571715584
1613181643.346, 571686912
1613181663.346, 571789312
1613181683.346, 571854848
1613181703.346, 571768832
1613181723.346, 572678144
1613181743.346, 572715008
1613181763.346, 572653568
1613181783.346, 572751872
1613181803.346, 572932096
1613181823.346, 573001728
1613181843.346, 572940288
1613181863.346, 572997632
1613181883.346, 572837888
1613181903.346, 572874752
1613181923.346, 572952576
1613181943.346, 572887040
1613181963.346, 572985344
1613181983.346, 573075456
1613182003.346, 573026304
1613182023.346, 572964864
1613182043.346, 572907520
1613182063.346, 572874752
1613182083.346, 572846080
1613182103.346, 572878848
1613182123.346, 573022208
1613182143.346, 572858368
1613182163.346, 572964864
1613182183.346, 572936192
1613182203.346, 572489728
1613182223.346, 572596224
1613182243.346, 572534784
1613182263.346, 572669952
1613182283.346, 572669952
1613182303.346, 572809216
1613182323.346, 573157376
1613182343.346, 573038592
1613182363.346, 572977152
1613182383.346, 573120512
1613182403.346, 573149184
1613182423.346, 572895232
1613182443.346, 572837888
1613182463.346, 572727296
1613182483.346, 572792832
1613182503.346, 572735488
1613182523.346, 572837888
1613182543.346, 572870656
1613182563.346, 572952576
1613182583.346, 572878848
1613182603.346, 573009920
1613182623.346, 572948480
1613182643.346, 572510208
1613182663.346, 572420096
1613182683.346, 572354560
1613182703.346, 572391424
1613182723.346, 572637184
1613182743.346, 572592128
1613182763.346, 572628992
1613182783.346, 572567552
1613182803.346, 572715008
1613182823.346, 572518400
1613182843.346, 572690432
1613182863.346, 572624896
1613182883.346, 572633088
1613182903.346, 572567552
1613182923.346, 572956672
1613182943.346, 572428288
1613182963.346, 572563456
1613182983.346, 572497920
1613183003.346, 572567552
1613183023.346, 572502016
1613183043.346, 572538880
1613183063.346, 572440576
1613183083.346, 572444672
1613183103.346, 572448768
1613183123.346, 572551168
1613183143.346, 572448768
1613183163.346, 572526592
1613183183.346, 572596224
1613183203.346, 572600320
1613183223.346, 572665856
1613183243.346, 572682240
1613183263.346, 572583936
1613183283.346, 572583936
1613183303.346, 572522496
1613183323.346, 572559360
1613183343.346, 571088896
1613183363.346, 570933248
1613183383.346, 570998784
1613183403.346, 570937344
1613183423.346, 571084800
1613183443.346, 571052032
1613183463.346, 572538880
1613183483.346, 572477440
1613183503.346, 572510208
1613183523.346, 572665856
1613183543.346, 572772352
1613183563.346, 572809216
1613183583.346, 572874752
1613183603.346, 572784640
1613183623.346, 572882944
1613183643.346, 572690432
1613183663.346, 572788736
1613183683.346, 572694528
1613183703.346, 572764160
1613183723.346, 572801024
1613183743.346, 572882944
1613183763.346, 572719104
1613183783.346, 572792832
1613183803.346, 572891136
1613183823.346, 572731392
1613183843.346, 572870656
1613183863.346, 572878848
1613183883.346, 572792832
1613183903.346, 572895232
1613183923.346, 572932096
1613183943.346, 572801024
1613183963.346, 572719104
1613183983.346, 572657664
1613184003.346, 572723200
1613184023.346, 572796928
1613184043.346, 572665856
1613184063.346, 572833792
1613184083.346, 572833792
1613184103.346, 572850176
1613184123.346, 573059072
1613184143.346, 573042688
1613184163.346, 573145088
1613184183.346, 572948480
1613184203.346, 572923904
1613184223.346, 572694528
1613184243.346, 572735488
1613184263.346, 572801024
1613184283.346, 572747776
1613184303.346, 572747776
1613184323.346, 572792832
1613184343.346, 572891136
1613184363.346, 572858368
1613184383.346, 571379712
1613184403.346, 571498496
1613184423.346, 571604992
1613184443.346, 571580416
1613184463.346, 571662336
1613184483.346, 571633664
1613184503.346, 572502016
1613184523.346, 572567552
1613184543.346, 572436480
1613184563.346, 572571648
1613184583.346, 572411904
1613184603.346, 572448768
1613184623.346, 572547072
1613184643.346, 572428288
1613184663.346, 572497920
1613184683.346, 572465152
1613184703.346, 572469248
1613184723.346, 572915712
1613184743.346, 572547072
1613184763.346, 572358656
1613184783.346, 572497920
1613184803.346, 572465152
1613184823.346, 572473344
1613184843.346, 572604416
1613184863.346, 572616704
1613184883.346, 572592128
1613184903.346, 572563456
1613184923.346, 572633088
1613184943.346, 572600320
1613184963.346, 572538880
1613184983.346, 572579840
1613185003.346, 572518400
1613185023.346, 572518400
1613185043.346, 572403712
1613185063.346, 572567552
1613185083.346, 572473344
1613185103.346, 572506112
1613185123.346, 572506112
1613185143.346, 572477440
1613185163.346, 572444672
1613185183.346, 572547072
1613185203.346, 572448768
1613185223.346, 572583936
1613185243.346, 572620800
1613185263.346, 572559360
1613185283.346, 572440576
1613185303.346, 572473344
1613185323.346, 572788736
1613185343.346, 572776448
1613185363.346, 572809216
1613185383.346, 572743680
1613185403.346, 572719104
1613185423.346, 572784640
1613185443.346, 572821504
1613185463.346, 572903424
1613185483.346, 572940288
1613185503.346, 572743680
1613185523.346, 572751872
1613185543.346, 572882944
1613185563.346, 572690432
1613185583.346, 572727296
1613185603.346, 572764160
1613185623.346, 572833792
1613185643.346, 570765312
1613185663.346, 570843136
1613185683.346, 570712064
1613185703.346, 570589184
1613185723.346, 570597376
1613185743.346, 570597376
1613185763.346, 571572224
1613185783.346, 571645952
1613185803.346, 571617280
1613185823.346, 571555840
1613185843.346, 571568128
1613185863.346, 571535360
1613185883.346, 571600896
1613185903.346, 571580416
1613185923.346, 571994112
1613185943.346, 571940864
1613185963.346, 571875328
1613185983.346, 571842560
1613186003.346, 571949056
1613186023.346, 571891712
1613186043.346, 571838464
1613186063.346, 571912192
1613186083.346, 571846656
1613186103.346, 571949056
1613186123.346, 571920384
1613186143.346, 571854848
1613186163.346, 571867136
1613186183.346, 570744832
1613186203.346, 571609088
1613186223.346, 571944960
1613186243.346, 569729024
1613186263.346, 569737216
1613186283.346, 569675776
1613186303.346, 569712640
1613186323.346, 569876480
1613186343.346, 569815040
1613186363.346, 569696256
1613186383.346, 569827328
1613186403.346, 569769984
1613186423.346, 569839616
1613186443.346, 569876480
1613186463.346, 569716736
1613186483.346, 569761792
1613186503.346, 569696256
1613186523.346, 570277888
1613186543.346, 570023936
1613186563.346, 570228736
1613186583.346, 570073088
1613186603.346, 569974784
1613186623.346, 570146816
1613186643.346, 570085376
1613186663.346, 570122240
1613186683.346, 572571648
1613186703.346, 572407808
1613186723.346, 572518400
1613186743.346, 572522496
1613186763.346, 572420096
1613186783.346, 572493824
1613186803.346, 572432384
1613186823.346, 572563456
1613186843.346, 572444672
1613186863.346, 572608512
1613186883.346, 572481536
1613186903.346, 572485632
1613186923.346, 572555264
1613186943.346, 572596224
1613186963.346, 572477440
1613186983.346, 572604416
1613187003.346, 572583936
1613187023.346, 572620800
1613187043.346, 572518400
1613187063.346, 572784640
1613187083.346, 572563456
1613187103.346, 572497920
1613187123.346, 572788736
1613187143.346, 572694528
1613187163.346, 572633088
1613187183.346, 572764160
1613187203.346, 572735488
1613187223.346, 572846080
1613187243.346, 572850176
1613187263.346, 572788736
1613187283.346, 572760064
1613187303.346, 572690432
1613187323.346, 572760064
1613187343.346, 572731392
1613187363.346, 572862464
1613187383.346, 572805120
1613187403.346, 572776448
1613187423.346, 572747776
1613187443.346, 572850176
1613187463.346, 572694528
1613187483.346, 572727296
1613187503.346, 572801024
1613187523.346, 572772352
1613187543.346, 572805120
1613187563.346, 572850176
1613187583.346, 572821504
1613187603.346, 572252160
1613187623.346, 572329984
1613187643.346, 572452864
1613187663.346, 572358656
1613187683.346, 572563456
1613187703.346, 572465152
1613187723.346, 572755968
1613187743.346, 572542976
1613187763.346, 572710912
1613187783.346, 572682240
1613187803.346, 572522496
1613187823.346, 571650048
1613187843.346, 572407808
1613187863.346, 572534784
1613187883.346, 571727872
1613187903.346, 571375616
1613187923.346, 571453440
1613187943.346, 571076608
1613187963.346, 571047936
1613187983.346, 571056128
1613188003.346, 572571648
1613188023.346, 572469248
1613188043.346, 572649472
1613188063.346, 572583936
1613188083.346, 572485632
1613188103.346, 572596224
1613188123.346, 572497920
1613188143.346, 572633088
1613188163.346, 572538880
1613188183.346, 572608512
1613188203.346, 572477440
1613188223.346, 572452864
1613188243.346, 572657664
1613188263.346, 572526592
1613188283.346, 572526592
1613188303.346, 572497920
1613188323.346, 572784640
1613188343.346, 572604416
1613188363.346, 572768256
1613188383.346, 572739584
1613188403.346, 572612608
1613188423.346, 572645376
1613188443.346, 572612608
1613188463.346, 572469248
1613188483.346, 572436480
1613188503.346, 572375040
1613188523.346, 572522496
1613188543.346, 572559360
1613188563.346, 572702720
1613188583.346, 572571648
1613188603.346, 572538880
1613188623.346, 572706816
1613188643.346, 572657664
1613188663.346, 572628992
1613188683.346, 572665856
1613188703.346, 572641280
1613188723.346, 572682240
1613188743.346, 572678144
1613188763.346, 572723200
1613188783.346, 572760064
1613188803.346, 572592128
1613188823.346, 572530688
1613188843.346, 572538880
1613188863.346, 572538880
1613188883.346, 572616704
1613188903.346, 572489728
1613188923.346, 572649472
1613188943.346, 572723200
1613188963.346, 572657664
1613188983.346, 572788736
1613189003.346, 572633088
1613189023.346, 572731392
1613189043.346, 572706816
1613189063.346, 572760064
1613189083.346, 572661760
1613189103.346, 572665856
1613189123.346, 572674048
1613189143.346, 572637184
1613189163.346, 572616704
1613189183.346, 572563456
1613189203.346, 572633088
1613189223.346, 572710912
1613189243.346, 572702720
1613189263.346, 572645376
1613189283.346, 572645376
1613189303.346, 572657664
1613189323.346, 572342272
1613189343.346, 571187200
1613189363.346, 572637184
1613189383.346, 572612608
1613189403.346, 572547072
1613189423.346, 572583936
1613189443.346, 572555264
1613189463.346, 572485632
1613189483.346, 572493824
1613189503.346, 571555840
1613189523.346, 571596800
1613189543.346, 571510784
1613189563.346, 571346944
1613189583.346, 571322368
1613189603.346, 571424768
1613189623.346, 572305408
1613189643.346, 572338176
1613189663.346, 572452864
1613189683.346, 572403712
1613189703.346, 572375040
1613189723.346, 572542976
1613189743.346, 572485632
1613189763.346, 572461056
1613189783.346, 572395520
1613189803.346, 572575744
1613189823.346, 572510208
1613189843.346, 572297216
1613189863.346, 572260352
1613189883.346, 572428288
1613189903.346, 572477440
1613189923.346, 571404288
1613189943.346, 571006976
1613189963.346, 570986496
1613189983.346, 571117568
1613190003.346, 571027456
1613190023.346, 570998784
1613190043.346, 572358656
1613190063.346, 572362752
1613190083.346, 572334080
1613190103.346, 572309504
1613190123.346, 571723776
1613190143.346, 571502592
1613190163.346, 571600896
1613190183.346, 571637760
1613190203.346, 571068416
1613190223.346, 571076608
1613190243.346, 572456960
1613190263.346, 572522496
1613190283.346, 572755968
1613190303.346, 572690432
1613190323.346, 572739584
1613190343.346, 572706816
1613190363.346, 572424192
1613190383.346, 572362752
1613190403.346, 572493824
1613190423.346, 572432384
1613190443.346, 572375040
1613190463.346, 572473344
1613190483.346, 572375040
1613190503.346, 572518400
1613190523.346, 572645376
1613190543.346, 572583936
1613190563.346, 572489728
1613190583.346, 572653568
1613190603.346, 572657664
1613190623.346, 572637184
1613190643.346, 572645376
1613190663.346, 572514304
1613190683.346, 572583936
1613190703.346, 572686336
1613190723.346, 572829696
1613190743.346, 571011072
1613190763.346, 570888192
1613190783.346, 570916864
1613190803.346, 570998784
1613190823.346, 570888192
1613190843.346, 570970112
1613190863.346, 572432384
1613190883.346, 572436480
1613190903.346, 572370944
1613190923.346, 572391424
1613190943.346, 572420096
1613190963.346, 572391424
1613190983.346, 572461056
1613191003.346, 572428288
1613191023.346, 572526592
1613191043.346, 572411904
1613191063.346, 572444672
1613191083.346, 572383232
1613191103.346, 572411904
1613191123.346, 572485632
1613191143.346, 572424192
1613191163.346, 572428288
1613191183.346, 572534784
1613191203.346, 572616704
1613191223.346, 572678144
1613191243.346, 572649472
1613191263.346, 572723200
1613191283.346, 572571648
1613191303.346, 572579840
1613191323.346, 572710912
1613191343.346, 572846080
1613191363.346, 572813312
1613191383.346, 572751872
1613191403.346, 572764160
1613191423.346, 572764160
1613191443.346, 572833792
1613191463.346, 572907520
1613191483.346, 572882944
1613191503.346, 572784640
1613191523.346, 572755968
1613191543.346, 572420096
1613191563.346, 572317696
1613191583.346, 572325888
1613191603.346, 572456960
1613191623.346, 572424192
1613191643.346, 572362752
1613191663.346, 572329984
1613191683.346, 572436480
1613191703.346, 572268544
1613191723.346, 572272640
1613191743.346, 572407808
1613191763.346, 572473344
1613191783.346, 572440576
1613191803.346, 572477440
1613191823.346, 572477440
1613191843.346, 572530688
1613191863.346, 572465152
1613191883.346, 572444672
1613191903.346, 572694528
1613191923.346, 572608512
1613191943.346, 572592128
1613191963.346, 572223488
1613191983.346, 572358656
1613192003.346, 572338176
1613192023.346, 572379136
1613192043.346, 572411904
1613192063.346, 572293120
1613192083.346, 572293120
1613192103.346, 572305408
1613192123.346, 572276736
1613192143.346, 572473344
1613192163.346, 572346368
1613192183.346, 572350464
1613192203.346, 572416000
1613192223.346, 572358656
1613192243.346, 572424192
1613192263.346, 572366848
1613192283.346, 572338176
1613192303.346, 572375040
1613192323.346, 572448768
1613192343.346, 572416000
1613192363.346, 571809792
1613192383.346, 571588608
1613192403.346, 571559936
1613192423.346, 570966016
1613192443.346, 570933248
1613192463.346, 570003456
1613192483.346, 570990592
1613192503.346, 571572224
1613192523.346, 571457536
1613192543.346, 571375616
1613192563.346, 571310080
1613192583.346, 571445248
1613192603.346, 572329984
1613192623.346, 572428288
1613192643.346, 572338176
1613192663.346, 572403712
1613192683.346, 572473344
1613192703.346, 572473344
1613192723.346, 572321792
1613192743.346, 572571648
1613192763.346, 572559360
1613192783.346, 572526592
1613192803.346, 572502016
1613192823.346, 572633088
1613192843.346, 572547072
1613192863.346, 572522496
1613192883.346, 572555264
1613192903.346, 572252160
1613192923.346, 572223488
1613192943.346, 572035072
1613192963.346, 572039168
1613192983.346, 572108800
1613193003.346, 572076032
1613193023.346, 572047360
1613193043.346, 572088320
1613193063.346, 571920384
1613193083.346, 572059648
1613193103.346, 572026880
1613193123.346, 572067840
1613193143.346, 572002304
1613193163.346, 570908672
1613193183.346, 571564032
1613193203.346, 571531264
1613193223.346, 571789312
1613193243.346, 571793408
1613193263.346, 571801600
1613193283.346, 571838464
1613193303.346, 571703296
1613193323.346, 571744256
1613193343.346, 571793408
1613193363.346, 571727872
1613193383.346, 571764736
1613193403.346, 571846656
1613193423.346, 571830272
1613193443.346, 571621376
1613193463.346, 571625472
1613193483.346, 571658240
1613193503.346, 571727872
1613193523.346, 571633664
1613193543.346, 571666432
1613193563.346, 571768832
1613193583.346, 571703296
1613193603.346, 571670528
1613193623.346, 571613184
1613193643.346, 571711488
1613193663.346, 571731968
1613193683.346, 571777024
1613193703.346, 571785216
1613193723.346, 571559936
1613193743.346, 571531264
1613193763.346, 571613184
1613193783.346, 571678720
1613193803.346, 571621376
1613193823.346, 571731968
1613193843.346, 571670528
1613193863.346, 571637760
1613193883.346, 571711488
1613193903.346, 571691008
1613193923.346, 571731968
1613193943.346, 571641856
1613193963.346, 571707392
1613193983.346, 571719680
1613194003.346, 571764736
1613194023.346, 571707392
1613194043.346, 571752448
1613194063.346, 571719680
1613194083.346, 571797504
1613194103.346, 571854848
1613194123.346, 571924480
1613194143.346, 571854848
1613194163.346, 571797504
1613194183.346, 571928576
1613194203.346, 571899904
1613194223.346, 571875328
1613194243.346, 571940864
1613194263.346, 571879424
1613194283.346, 571912192
1613194303.346, 571953152
1613194323.346, 572116992
1613194343.346, 571994112
1613194363.346, 569319424
1613194383.346, 571613184
1613194403.346, 571596800
1613194423.346, 571625472
1613194443.346, 571731968
1613194463.346, 571772928
1613194483.346, 571871232
1613194503.346, 571772928
1613194523.346, 570658816
1613194543.346, 570634240
1613194563.346, 570322944
1613194583.346, 569364480
1613194603.346, 569335808
1613194623.346, 569331712
1613194643.346, 570216448
1613194663.346, 570351616
1613194683.346, 570355712
1613194703.346, 571703296
1613194723.346, 571637760
1613194743.346, 571686912
1613194763.346, 571854848
1613194783.346, 571830272
1613194803.346, 571764736
1613194823.346, 571908096
1613194843.346, 571846656
1613194863.346, 571817984
1613194883.346, 571854848
1613194903.346, 571760640
1613194923.346, 571965440
1613194943.346, 572047360
1613194963.346, 572010496
1613194983.346, 571916288
1613195003.346, 572026880
1613195023.346, 572067840
1613195043.346, 572030976
1613195063.346, 572010496
1613195083.346, 571879424
1613195103.346, 571912192
1613195123.346, 572026880
1613195143.346, 571957248
1613195163.346, 571969536
1613195183.346, 572067840
1613195203.346, 572096512
1613195223.346, 572067840
1613195243.346, 572018688
1613195263.346, 572112896
1613195283.346, 572055552
1613195303.346, 572055552
1613195323.346, 572055552
1613195343.346, 572022784
1613195363.346, 572104704
1613195383.346, 572010496
1613195403.346, 572076032
1613195423.346, 572096512
1613195443.346, 571998208
1613195463.346, 571998208
1613195483.346, 571985920
1613195503.346, 571891712
1613195523.346, 572043264
1613195543.346, 572133376
1613195563.346, 572071936
1613195583.346, 572141568
1613195603.346, 572088320
1613195623.346, 572129280
1613195643.346, 572137472
1613195663.346, 572239872
1613195683.346, 572276736
1613195703.346, 572047360
1613195723.346, 572059648
1613195743.346, 572223488
1613195763.346, 572194816
1613195783.346, 572162048
1613195803.346, 572231680
1613195823.346, 572198912
1613195843.346, 572137472
1613195863.346, 572207104
1613195883.346, 572305408
1613195903.346, 572157952
1613195923.346, 572030976
1613195943.346, 572067840
1613195963.346, 572133376
1613195983.346, 572108800
1613196003.346, 572010496
1613196023.346, 572022784
1613196043.346, 572088320
1613196063.346, 572088320
1613196083.346, 572063744
1613196103.346, 572002304
1613196123.346, 572325888
1613196143.346, 572268544
1613196163.346, 571793408
1613196183.346, 571871232
1613196203.346, 571846656
1613196223.346, 571822080
1613196243.346, 571891712
1613196263.346, 571928576
1613196283.346, 571863040
1613196303.346, 571899904
1613196323.346, 571838464
1613196343.346, 571916288
1613196363.346, 571817984
1613196383.346, 572030976
1613196403.346, 571936768
1613196423.346, 571899904
1613196443.346, 572014592
1613196463.346, 571916288
1613196483.346, 571957248
1613196503.346, 572010496
1613196523.346, 572006400
1613196543.346, 571981824
1613196563.346, 571953152
1613196583.346, 572055552
1613196603.346, 572059648
1613196623.346, 572010496
1613196643.346, 572071936
1613196663.346, 571908096
1613196683.346, 571977728
1613196703.346, 572080128
1613196723.346, 571985920
1613196743.346, 571932672
1613196763.346, 571850752
1613196783.346, 571858944
1613196803.346, 571674624
1613196823.346, 570970112
1613196843.346, 570683392
1613196863.346, 570609664
1613196883.346, 570834944
1613196903.346, 570765312
1613196923.346, 570638336
1613196943.346, 571805696
1613196963.346, 571678720
1613196983.346, 571650048
1613197003.346, 571719680
1613197023.346, 571793408
1613197043.346, 571703296
1613197063.346, 571641856
1613197083.346, 571641856
